tpch_1|FIVM|tpch_unordered10||lineitem,partsupp,part,orders:Q1a | CustomHash1500000, 1000, 2 | 199212 | 203342 | 59986052 | orderkey,partkey,suppkey,l_quantity,ps_availqty,p_name,o_totalprice | lineitem,partsupp,part,orders
tpch_2|FIVM|tpch_unordered10||lineitem,partsupp,part:Q2 | CustomHash1500000, 1000, 2 | 163066 | 22387 | 59986052 | partkey,suppkey,orderkey,l_quantity,ps_availqty,p_name | lineitem,partsupp,part
tpch_2|FIVM|tpch_unordered10||lineitem,partsupp,part:Q2 | CustomHash1500000, 1000, 2 | 162940 | 22388 | 59986052 | partkey,suppkey,orderkey,l_quantity,ps_availqty,p_name | lineitem,partsupp,part
tpch_2|FIVM|tpch_unordered10||lineitem,partsupp,part:Q2 | CustomHash1500000, 1000, 2 | 162016 | 22105 | 59986052 | partkey,suppkey,orderkey,l_quantity,ps_availqty,p_name | lineitem,partsupp,part
tpch_2|FIVM|tpch_unordered1||lineitem,partsupp,part,orders:Q1 | CustomHash1500000, 1000, 2 | 15868 | 12621 | 6001215 | orderkey,partkey,suppkey,l_quantity,ps_availqty,p_name,o_totalprice | lineitem,partsupp,part,orders
tpch_2|FIVM|tpch_unordered1||lineitem,partsupp,part,orders:Q1 | CustomHash1500000, 1000, 2 | 16893 | 13245 | 6001215 | orderkey,partkey,suppkey,l_quantity,ps_availqty,p_name,o_totalprice | lineitem,partsupp,part,orders
tpch_2|FIVM|tpch_unordered1||lineitem,partsupp,part,orders:Q1 | CustomHash1500000, 1000, 2 | 17036 | 13802 | 6001215 | orderkey,partkey,suppkey,l_quantity,ps_availqty,p_name,o_totalprice | lineitem,partsupp,part,orders
tpch_2|FIVM|tpch_unordered1||lineitem,partsupp,part,orders:Q1 | CustomHash1500000, 1000, 2 | 16508 | 13867 | 6001215 | orderkey,partkey,suppkey,l_quantity,ps_availqty,p_name,o_totalprice | lineitem,partsupp,part,orders
tpch_2|FIVM|tpch_unordered1||lineitem,partsupp,part,orders:Q1 | CustomHash1500000, 1000, 2 | 16478 | 13859 | 6001215 | orderkey,partkey,suppkey,l_quantity,ps_availqty,p_name,o_totalprice | lineitem,partsupp,part,orders
tpch_2|FIVM|tpch_unordered1||lineitem,partsupp,part,orders:Q1 | CustomHash1500000, 1000, 2 | 16954 | 13908 | 6001215 | orderkey,partkey,suppkey,l_quantity,ps_availqty,p_name,o_totalprice | lineitem,partsupp,part,orders
tpch_2|FIVM|tpch_unordered1||lineitem,partsupp,part,orders:Q1 | CustomHash1500000, 1000, 2 | 16700 | 13927 | 6001215 | orderkey,partkey,suppkey,l_quantity,ps_availqty,p_name,o_totalprice | lineitem,partsupp,part,orders
tpch_2|FIVM|tpch_unordered1||lineitem,partsupp,part,orders:Q1 | CustomHash1500000, 1000, 2 | 16344 | 14089 | 6001215 | orderkey,partkey,suppkey,l_quantity,ps_availqty,p_name,o_totalprice | lineitem,partsupp,part,orders
tpch_2|FIVM|tpch_unordered1||lineitem,partsupp,part,orders:Q1 | CustomHash1500000, 1000, 2 | 17039 | 14045 | 6001215 | orderkey,partkey,suppkey,l_quantity,ps_availqty,p_name,o_totalprice | lineitem,partsupp,part,orders
tpch_2|FIVM|tpch_unordered1||lineitem,partsupp,part,orders:Q1 | CustomHash1500000, 1000, 2 | 16932 | 13986 | 6001215 | orderkey,partkey,suppkey,l_quantity,ps_availqty,p_name,o_totalprice | lineitem,partsupp,part,orders
tpch_2|FIVM|tpch_unordered1||lineitem,partsupp,part:Q2 | CustomHash1500000, 1000, 2 | 10466 | 1766 | 6001215 | partkey,suppkey,orderkey,l_quantity,ps_availqty,p_name | lineitem,partsupp,part
tpch_2|FIVM|tpch_unordered1||lineitem,partsupp,part:Q2 | CustomHash1500000, 1000, 2 | 11696 | 1800 | 6001215 | partkey,suppkey,orderkey,l_quantity,ps_availqty,p_name | lineitem,partsupp,part
tpch_2|FIVM|tpch_unordered1||lineitem,partsupp,part:Q2 | CustomHash1500000, 1000, 2 | 11349 | 1814 | 6001215 | partkey,suppkey,orderkey,l_quantity,ps_availqty,p_name | lineitem,partsupp,part
tpch_2|FIVM|tpch_unordered1||lineitem,partsupp,part:Q2 | CustomHash1500000, 1000, 2 | 11386 | 1799 | 6001215 | partkey,suppkey,orderkey,l_quantity,ps_availqty,p_name | lineitem,partsupp,part
tpch_2|FIVM|tpch_unordered1||lineitem,partsupp,part:Q2 | CustomHash1500000, 1000, 2 | 11547 | 1819 | 6001215 | partkey,suppkey,orderkey,l_quantity,ps_availqty,p_name | lineitem,partsupp,part
tpch_2|FIVM|tpch_unordered1||lineitem,partsupp,part:Q2 | CustomHash1500000, 1000, 2 | 11369 | 1807 | 6001215 | partkey,suppkey,orderkey,l_quantity,ps_availqty,p_name | lineitem,partsupp,part
tpch_2|FIVM|tpch_unordered1||lineitem,partsupp,part:Q2 | CustomHash1500000, 1000, 2 | 11328 | 1808 | 6001215 | partkey,suppkey,orderkey,l_quantity,ps_availqty,p_name | lineitem,partsupp,part
tpch_2|FIVM|tpch_unordered1||lineitem,partsupp,part:Q2 | CustomHash1500000, 1000, 2 | 10920 | 1826 | 6001215 | partkey,suppkey,orderkey,l_quantity,ps_availqty,p_name | lineitem,partsupp,part
tpch_2|FIVM|tpch_unordered1||lineitem,partsupp,part:Q2 | CustomHash1500000, 1000, 2 | 11583 | 1804 | 6001215 | partkey,suppkey,orderkey,l_quantity,ps_availqty,p_name | lineitem,partsupp,part
tpch_2|FIVM|tpch_unordered1||lineitem,partsupp,part:Q2 | CustomHash1500000, 1000, 2 | 11448 | 1823 | 6001215 | partkey,suppkey,orderkey,l_quantity,ps_availqty,p_name | lineitem,partsupp,part
tpch_3|FIVM|tpch_unordered10||lineitem,partsupp,supplier,part:Q1a | CustomHash800000, 1000, 2 | 124738 | 25163 | 56367668 | partkey,suppkey,l_quantity,ps_availqty,s_name,p_name | lineitem,partsupp,supplier,part
tpch_3|FIVM|tpch_unordered10||lineitem,partsupp,supplier,part:Q1a | CustomHash800000, 1000, 2 | 161697 | 26599 | 56367668 | partkey,suppkey,l_quantity,ps_availqty,s_name,p_name | lineitem,partsupp,supplier,part
tpch_3|FIVM|tpch_unordered10||lineitem,partsupp,supplier,part:Q1a | CustomHash800000, 1000, 2 | 164920 | 27261 | 56367668 | partkey,suppkey,l_quantity,ps_availqty,s_name,p_name | lineitem,partsupp,supplier,part
tpch_3|FIVM|tpch_unordered10||lineitem,partsupp,supplier,part:Q1a | CustomHash800000, 1000, 2 | 161924 | 26821 | 56367668 | partkey,suppkey,l_quantity,ps_availqty,s_name,p_name | lineitem,partsupp,supplier,part
tpch_3|FIVM|tpch_unordered10||lineitem,partsupp,supplier,part:Q1a | CustomHash800000, 1000, 2 | 161468 | 26777 | 56367668 | partkey,suppkey,l_quantity,ps_availqty,s_name,p_name | lineitem,partsupp,supplier,part
tpch_3|FIVM|tpch_unordered10||lineitem,partsupp,supplier:Q1b | CustomHash800000, 1000, 2 | 113468 | 22199 | 56367668 | suppkey,partkey,l_quantity,ps_availqty,ps_supplycost,s_name | lineitem,partsupp,supplier
tpch_3|FIVM|tpch_unordered10||lineitem,partsupp,supplier:Q1b | CustomHash800000, 1000, 2 | 137555 | 23683 | 56367668 | suppkey,partkey,l_quantity,ps_availqty,ps_supplycost,s_name | lineitem,partsupp,supplier
tpch_3|FIVM|tpch_unordered10||lineitem,partsupp,supplier:Q1b | CustomHash800000, 1000, 2 | 140227 | 24062 | 56367668 | suppkey,partkey,l_quantity,ps_availqty,ps_supplycost,s_name | lineitem,partsupp,supplier
tpch_3|FIVM|tpch_unordered10||lineitem,partsupp,supplier:Q1b | CustomHash800000, 1000, 2 | 140910 | 23679 | 56367668 | suppkey,partkey,l_quantity,ps_availqty,ps_supplycost,s_name | lineitem,partsupp,supplier
tpch_3|FIVM|tpch_unordered10||lineitem,partsupp,supplier:Q1b | CustomHash800000, 1000, 2 | 138213 | 24162 | 56367668 | suppkey,partkey,l_quantity,ps_availqty,ps_supplycost,s_name | lineitem,partsupp,supplier
tpch_3|FIVM|tpch_unordered10||partsupp,lineitem,supplier:Q2 | CustomHash800000, 1000, 2 | 130726 | 21773 | 56367668 | suppkey,partkey,ps_availqty,ps_supplycost,l_quantity,s_name | partsupp,lineitem,supplier
tpch_3|FIVM|tpch_unordered10||partsupp,lineitem,supplier:Q2 | CustomHash800000, 1000, 2 | 145914 | 22885 | 56367668 | suppkey,partkey,ps_availqty,ps_supplycost,l_quantity,s_name | partsupp,lineitem,supplier
tpch_3|FIVM|tpch_unordered10||partsupp,lineitem,supplier:Q2 | CustomHash800000, 1000, 2 | 148105 | 23693 | 56367668 | suppkey,partkey,ps_availqty,ps_supplycost,l_quantity,s_name | partsupp,lineitem,supplier
tpch_3|FIVM|tpch_unordered10||partsupp,lineitem,supplier:Q2 | CustomHash800000, 1000, 2 | 145835 | 23128 | 56367668 | suppkey,partkey,ps_availqty,ps_supplycost,l_quantity,s_name | partsupp,lineitem,supplier
tpch_3|FIVM|tpch_unordered10||partsupp,lineitem,supplier:Q2 | CustomHash800000, 1000, 2 | 146796 | 23368 | 56367668 | suppkey,partkey,ps_availqty,ps_supplycost,l_quantity,s_name | partsupp,lineitem,supplier
tpch_3|FIVM|tpch_unordered10||supplier,partsupp:Q3 | CustomHash800000, 1000, 2 | 8239 | 1522 | 8000000 | suppkey,s_name,partkey,ps_availqty,ps_supplycost | supplier,partsupp
tpch_3|FIVM|tpch_unordered10||supplier,partsupp:Q3 | CustomHash800000, 1000, 2 | 8223 | 1539 | 8000000 | suppkey,s_name,partkey,ps_availqty,ps_supplycost | supplier,partsupp
tpch_3|FIVM|tpch_unordered10||supplier,partsupp:Q3 | CustomHash800000, 1000, 2 | 8323 | 1540 | 8000000 | suppkey,s_name,partkey,ps_availqty,ps_supplycost | supplier,partsupp
tpch_3|FIVM|tpch_unordered10||supplier,partsupp:Q3 | CustomHash800000, 1000, 2 | 8309 | 1555 | 8000000 | suppkey,s_name,partkey,ps_availqty,ps_supplycost | supplier,partsupp
tpch_3|FIVM|tpch_unordered10||supplier,partsupp:Q3 | CustomHash800000, 1000, 2 | 8369 | 1534 | 8000000 | suppkey,s_name,partkey,ps_availqty,ps_supplycost | supplier,partsupp
tpch_3|FIVM|tpch_unordered1||lineitem,partsupp,supplier,part:Q1a | CustomHash800000, 1000, 2 | 10686 | 1989 | 5579862 | partkey,suppkey,l_quantity,ps_availqty,s_name,p_name | lineitem,partsupp,supplier,part
tpch_3|FIVM|tpch_unordered1||lineitem,partsupp,supplier,part:Q1a | CustomHash800000, 1000, 2 | 10878 | 2008 | 5579862 | partkey,suppkey,l_quantity,ps_availqty,s_name,p_name | lineitem,partsupp,supplier,part
tpch_3|FIVM|tpch_unordered1||lineitem,partsupp,supplier,part:Q1a | CustomHash800000, 1000, 2 | 11227 | 2059 | 5579862 | partkey,suppkey,l_quantity,ps_availqty,s_name,p_name | lineitem,partsupp,supplier,part
tpch_3|FIVM|tpch_unordered1||lineitem,partsupp,supplier,part:Q1a | CustomHash800000, 1000, 2 | 11788 | 2063 | 5579862 | partkey,suppkey,l_quantity,ps_availqty,s_name,p_name | lineitem,partsupp,supplier,part
tpch_3|FIVM|tpch_unordered1||lineitem,partsupp,supplier,part:Q1a | CustomHash800000, 1000, 2 | 11897 | 2036 | 5579862 | partkey,suppkey,l_quantity,ps_availqty,s_name,p_name | lineitem,partsupp,supplier,part
tpch_3|FIVM|tpch_unordered1||lineitem,partsupp,supplier:Q1b | CustomHash800000, 1000, 2 | 8553 | 1699 | 5579862 | suppkey,partkey,l_quantity,ps_availqty,ps_supplycost,s_name | lineitem,partsupp,supplier
tpch_3|FIVM|tpch_unordered1||lineitem,partsupp,supplier:Q1b | CustomHash800000, 1000, 2 | 8989 | 1718 | 5579862 | suppkey,partkey,l_quantity,ps_availqty,ps_supplycost,s_name | lineitem,partsupp,supplier
tpch_3|FIVM|tpch_unordered1||lineitem,partsupp,supplier:Q1b | CustomHash800000, 1000, 2 | 9024 | 1748 | 5579862 | suppkey,partkey,l_quantity,ps_availqty,ps_supplycost,s_name | lineitem,partsupp,supplier
tpch_3|FIVM|tpch_unordered1||lineitem,partsupp,supplier:Q1b | CustomHash800000, 1000, 2 | 9007 | 1741 | 5579862 | suppkey,partkey,l_quantity,ps_availqty,ps_supplycost,s_name | lineitem,partsupp,supplier
tpch_3|FIVM|tpch_unordered1||lineitem,partsupp,supplier:Q1b | CustomHash800000, 1000, 2 | 8745 | 1770 | 5579862 | suppkey,partkey,l_quantity,ps_availqty,ps_supplycost,s_name | lineitem,partsupp,supplier
tpch_3|FIVM|tpch_unordered1||partsupp,lineitem,supplier:Q2 | CustomHash800000, 1000, 2 | 9694 | 1714 | 5579862 | suppkey,partkey,ps_availqty,ps_supplycost,l_quantity,s_name | partsupp,lineitem,supplier
tpch_3|FIVM|tpch_unordered1||partsupp,lineitem,supplier:Q2 | CustomHash800000, 1000, 2 | 9833 | 1757 | 5579862 | suppkey,partkey,ps_availqty,ps_supplycost,l_quantity,s_name | partsupp,lineitem,supplier
tpch_3|FIVM|tpch_unordered1||partsupp,lineitem,supplier:Q2 | CustomHash800000, 1000, 2 | 9902 | 1790 | 5579862 | suppkey,partkey,ps_availqty,ps_supplycost,l_quantity,s_name | partsupp,lineitem,supplier
tpch_3|FIVM|tpch_unordered1||partsupp,lineitem,supplier:Q2 | CustomHash800000, 1000, 2 | 9809 | 1781 | 5579862 | suppkey,partkey,ps_availqty,ps_supplycost,l_quantity,s_name | partsupp,lineitem,supplier
tpch_3|FIVM|tpch_unordered1||partsupp,lineitem,supplier:Q2 | CustomHash800000, 1000, 2 | 9889 | 1779 | 5579862 | suppkey,partkey,ps_availqty,ps_supplycost,l_quantity,s_name | partsupp,lineitem,supplier
tpch_3|FIVM|tpch_unordered1||supplier,partsupp:Q3 | CustomHash800000, 1000, 2 | 480 | 125 | 800000 | suppkey,s_name,partkey,ps_availqty,ps_supplycost | supplier,partsupp
tpch_3|FIVM|tpch_unordered1||supplier,partsupp:Q3 | CustomHash800000, 1000, 2 | 468 | 127 | 800000 | suppkey,s_name,partkey,ps_availqty,ps_supplycost | supplier,partsupp
tpch_3|FIVM|tpch_unordered1||supplier,partsupp:Q3 | CustomHash800000, 1000, 2 | 457 | 126 | 800000 | suppkey,s_name,partkey,ps_availqty,ps_supplycost | supplier,partsupp
tpch_3|FIVM|tpch_unordered1||supplier,partsupp:Q3 | CustomHash800000, 1000, 2 | 465 | 126 | 800000 | suppkey,s_name,partkey,ps_availqty,ps_supplycost | supplier,partsupp
tpch_3|FIVM|tpch_unordered10||lineitem,partsupp,supplier,part:Q1a | CustomHash800000, 1000, 2 | 125680 | 24704 | 56367668 | partkey,suppkey,l_quantity,ps_availqty,s_name,p_name | lineitem,partsupp,supplier,part
tpch_3|FIVM|tpch_unordered10||lineitem,partsupp,supplier,part:Q1a | CustomHash800000, 1000, 2 | 125059 | 24893 | 56367668 | partkey,suppkey,l_quantity,ps_availqty,s_name,p_name | lineitem,partsupp,supplier,part
tpch_3|FIVM|tpch_unordered10||lineitem,partsupp,supplier,part:Q1a | CustomHash800000, 1000, 2 | 125360 | 24645 | 56367668 | partkey,suppkey,l_quantity,ps_availqty,s_name,p_name | lineitem,partsupp,supplier,part
tpch_3|FIVM|tpch_unordered10||lineitem,partsupp,supplier,part:Q1a | CustomHash800000, 1000, 2 | 160042 | 26476 | 56367668 | partkey,suppkey,l_quantity,ps_availqty,s_name,p_name | lineitem,partsupp,supplier,part
tpch_3|FIVM|tpch_unordered10||lineitem,partsupp,supplier,part:Q1a | CustomHash800000, 1000, 2 | 163718 | 27185 | 56367668 | partkey,suppkey,l_quantity,ps_availqty,s_name,p_name | lineitem,partsupp,supplier,part
tpch_3|FIVM|tpch_unordered10||lineitem,partsupp,supplier,part:Q1a | CustomHash800000, 1000, 2 | 161458 | 26866 | 56367668 | partkey,suppkey,l_quantity,ps_availqty,s_name,p_name | lineitem,partsupp,supplier,part
tpch_3|FIVM|tpch_unordered10||lineitem,partsupp,supplier,part:Q1a | CustomHash800000, 1000, 2 | 160288 | 26834 | 56367668 | partkey,suppkey,l_quantity,ps_availqty,s_name,p_name | lineitem,partsupp,supplier,part
tpch_3|FIVM|tpch_unordered10||lineitem,partsupp,supplier,part:Q1a | CustomHash800000, 1000, 2 | 161063 | 26893 | 56367668 | partkey,suppkey,l_quantity,ps_availqty,s_name,p_name | lineitem,partsupp,supplier,part
tpch_3|FIVM|tpch_unordered10||lineitem,partsupp,supplier,part:Q1a | CustomHash800000, 1000, 2 | 160092 | 26593 | 56367668 | partkey,suppkey,l_quantity,ps_availqty,s_name,p_name | lineitem,partsupp,supplier,part
tpch_3|FIVM|tpch_unordered10||lineitem,partsupp,supplier,part:Q1a | CustomHash800000, 1000, 2 | 157438 | 26792 | 56367668 | partkey,suppkey,l_quantity,ps_availqty,s_name,p_name | lineitem,partsupp,supplier,part
tpch_3|FIVM|tpch_unordered10||lineitem,partsupp,supplier:Q1b | CustomHash800000, 1000, 2 | 114199 | 22157 | 56367668 | suppkey,partkey,l_quantity,ps_availqty,ps_supplycost,s_name | lineitem,partsupp,supplier
tpch_3|FIVM|tpch_unordered10||lineitem,partsupp,supplier:Q1b | CustomHash800000, 1000, 2 | 136888 | 23443 | 56367668 | suppkey,partkey,l_quantity,ps_availqty,ps_supplycost,s_name | lineitem,partsupp,supplier
tpch_3|FIVM|tpch_unordered10||lineitem,partsupp,supplier:Q1b | CustomHash800000, 1000, 2 | 140185 | 23703 | 56367668 | suppkey,partkey,l_quantity,ps_availqty,ps_supplycost,s_name | lineitem,partsupp,supplier
tpch_3|FIVM|tpch_unordered10||lineitem,partsupp,supplier:Q1b | CustomHash800000, 1000, 2 | 138036 | 23480 | 56367668 | suppkey,partkey,l_quantity,ps_availqty,ps_supplycost,s_name | lineitem,partsupp,supplier
tpch_3|FIVM|tpch_unordered10||lineitem,partsupp,supplier:Q1b | CustomHash800000, 1000, 2 | 137859 | 23786 | 56367668 | suppkey,partkey,l_quantity,ps_availqty,ps_supplycost,s_name | lineitem,partsupp,supplier
tpch_3|FIVM|tpch_unordered10||lineitem,partsupp,supplier:Q1b | CustomHash800000, 1000, 2 | 140303 | 23772 | 56367668 | suppkey,partkey,l_quantity,ps_availqty,ps_supplycost,s_name | lineitem,partsupp,supplier
tpch_3|FIVM|tpch_unordered10||lineitem,partsupp,supplier:Q1b | CustomHash800000, 1000, 2 | 139542 | 23766 | 56367668 | suppkey,partkey,l_quantity,ps_availqty,ps_supplycost,s_name | lineitem,partsupp,supplier
tpch_3|FIVM|tpch_unordered10||lineitem,partsupp,supplier:Q1b | CustomHash800000, 1000, 2 | 139603 | 23519 | 56367668 | suppkey,partkey,l_quantity,ps_availqty,ps_supplycost,s_name | lineitem,partsupp,supplier
tpch_3|FIVM|tpch_unordered10||lineitem,partsupp,supplier:Q1b | CustomHash800000, 1000, 2 | 130265 | 23456 | 56367668 | suppkey,partkey,l_quantity,ps_availqty,ps_supplycost,s_name | lineitem,partsupp,supplier
tpch_3|FIVM|tpch_unordered10||lineitem,partsupp,supplier:Q1b | CustomHash800000, 1000, 2 | 139423 | 23666 | 56367668 | suppkey,partkey,l_quantity,ps_availqty,ps_supplycost,s_name | lineitem,partsupp,supplier
tpch_3|FIVM|tpch_unordered10||partsupp,lineitem,supplier:Q2 | CustomHash800000, 1000, 2 | 130271 | 21899 | 56367668 | suppkey,partkey,ps_availqty,ps_supplycost,l_quantity,s_name | partsupp,lineitem,supplier
tpch_3|FIVM|tpch_unordered10||partsupp,lineitem,supplier:Q2 | CustomHash800000, 1000, 2 | 145879 | 22936 | 56367668 | suppkey,partkey,ps_availqty,ps_supplycost,l_quantity,s_name | partsupp,lineitem,supplier
tpch_3|FIVM|tpch_unordered10||partsupp,lineitem,supplier:Q2 | CustomHash800000, 1000, 2 | 147822 | 23437 | 56367668 | suppkey,partkey,ps_availqty,ps_supplycost,l_quantity,s_name | partsupp,lineitem,supplier
tpch_3|FIVM|tpch_unordered10||partsupp,lineitem,supplier:Q2 | CustomHash800000, 1000, 2 | 144136 | 22911 | 56367668 | suppkey,partkey,ps_availqty,ps_supplycost,l_quantity,s_name | partsupp,lineitem,supplier
tpch_3|FIVM|tpch_unordered10||partsupp,lineitem,supplier:Q2 | CustomHash800000, 1000, 2 | 145337 | 23181 | 56367668 | suppkey,partkey,ps_availqty,ps_supplycost,l_quantity,s_name | partsupp,lineitem,supplier
tpch_3|FIVM|tpch_unordered10||partsupp,lineitem,supplier:Q2 | CustomHash800000, 1000, 2 | 142699 | 23204 | 56367668 | suppkey,partkey,ps_availqty,ps_supplycost,l_quantity,s_name | partsupp,lineitem,supplier
tpch_3|FIVM|tpch_unordered10||partsupp,lineitem,supplier:Q2 | CustomHash800000, 1000, 2 | 143024 | 23200 | 56367668 | suppkey,partkey,ps_availqty,ps_supplycost,l_quantity,s_name | partsupp,lineitem,supplier
tpch_3|FIVM|tpch_unordered10||partsupp,lineitem,supplier:Q2 | CustomHash800000, 1000, 2 | 144179 | 23229 | 56367668 | suppkey,partkey,ps_availqty,ps_supplycost,l_quantity,s_name | partsupp,lineitem,supplier
tpch_3|FIVM|tpch_unordered10||partsupp,lineitem,supplier:Q2 | CustomHash800000, 1000, 2 | 143808 | 23041 | 56367668 | suppkey,partkey,ps_availqty,ps_supplycost,l_quantity,s_name | partsupp,lineitem,supplier
tpch_3|FIVM|tpch_unordered10||partsupp,lineitem,supplier:Q2 | CustomHash800000, 1000, 2 | 143631 | 23121 | 56367668 | suppkey,partkey,ps_availqty,ps_supplycost,l_quantity,s_name | partsupp,lineitem,supplier
tpch_3|FIVM|tpch_unordered1||lineitem,partsupp,supplier,part:Q1a | CustomHash800000, 1000, 2 | 10507 | 1984 | 5579862 | partkey,suppkey,l_quantity,ps_availqty,s_name,p_name | lineitem,partsupp,supplier,part
tpch_3|FIVM|tpch_unordered1||lineitem,partsupp,supplier,part:Q1a | CustomHash800000, 1000, 2 | 10827 | 2009 | 5579862 | partkey,suppkey,l_quantity,ps_availqty,s_name,p_name | lineitem,partsupp,supplier,part
tpch_3|FIVM|tpch_unordered1||lineitem,partsupp,supplier,part:Q1a | CustomHash800000, 1000, 2 | 11063 | 2036 | 5579862 | partkey,suppkey,l_quantity,ps_availqty,s_name,p_name | lineitem,partsupp,supplier,part
tpch_3|FIVM|tpch_unordered1||lineitem,partsupp,supplier,part:Q1a | CustomHash800000, 1000, 2 | 11809 | 2045 | 5579862 | partkey,suppkey,l_quantity,ps_availqty,s_name,p_name | lineitem,partsupp,supplier,part
tpch_3|FIVM|tpch_unordered1||lineitem,partsupp,supplier,part:Q1a | CustomHash800000, 1000, 2 | 11901 | 2040 | 5579862 | partkey,suppkey,l_quantity,ps_availqty,s_name,p_name | lineitem,partsupp,supplier,part
tpch_3|FIVM|tpch_unordered1||lineitem,partsupp,supplier,part:Q1a | CustomHash800000, 1000, 2 | 12036 | 2025 | 5579862 | partkey,suppkey,l_quantity,ps_availqty,s_name,p_name | lineitem,partsupp,supplier,part
tpch_3|FIVM|tpch_unordered1||lineitem,partsupp,supplier,part:Q1a | CustomHash800000, 1000, 2 | 11817 | 2038 | 5579862 | partkey,suppkey,l_quantity,ps_availqty,s_name,p_name | lineitem,partsupp,supplier,part
tpch_3|FIVM|tpch_unordered1||lineitem,partsupp,supplier,part:Q1a | CustomHash800000, 1000, 2 | 11701 | 2027 | 5579862 | partkey,suppkey,l_quantity,ps_availqty,s_name,p_name | lineitem,partsupp,supplier,part
tpch_3|FIVM|tpch_unordered1||lineitem,partsupp,supplier,part:Q1a | CustomHash800000, 1000, 2 | 11824 | 2029 | 5579862 | partkey,suppkey,l_quantity,ps_availqty,s_name,p_name | lineitem,partsupp,supplier,part
tpch_3|FIVM|tpch_unordered1||lineitem,partsupp,supplier,part:Q1a | CustomHash800000, 1000, 2 | 11965 | 2028 | 5579862 | partkey,suppkey,l_quantity,ps_availqty,s_name,p_name | lineitem,partsupp,supplier,part
tpch_3|FIVM|tpch_unordered1||lineitem,partsupp,supplier:Q1b | CustomHash800000, 1000, 2 | 8461 | 1689 | 5579862 | suppkey,partkey,l_quantity,ps_availqty,ps_supplycost,s_name | lineitem,partsupp,supplier
tpch_3|FIVM|tpch_unordered1||lineitem,partsupp,supplier:Q1b | CustomHash800000, 1000, 2 | 9045 | 1712 | 5579862 | suppkey,partkey,l_quantity,ps_availqty,ps_supplycost,s_name | lineitem,partsupp,supplier
tpch_3|FIVM|tpch_unordered1||lineitem,partsupp,supplier:Q1b | CustomHash800000, 1000, 2 | 9036 | 1763 | 5579862 | suppkey,partkey,l_quantity,ps_availqty,ps_supplycost,s_name | lineitem,partsupp,supplier
tpch_3|FIVM|tpch_unordered1||lineitem,partsupp,supplier:Q1b | CustomHash800000, 1000, 2 | 8943 | 1737 | 5579862 | suppkey,partkey,l_quantity,ps_availqty,ps_supplycost,s_name | lineitem,partsupp,supplier
tpch_3|FIVM|tpch_unordered1||lineitem,partsupp,supplier:Q1b | CustomHash800000, 1000, 2 | 8733 | 1765 | 5579862 | suppkey,partkey,l_quantity,ps_availqty,ps_supplycost,s_name | lineitem,partsupp,supplier
tpch_3|FIVM|tpch_unordered1||lineitem,partsupp,supplier:Q1b | CustomHash800000, 1000, 2 | 9007 | 1745 | 5579862 | suppkey,partkey,l_quantity,ps_availqty,ps_supplycost,s_name | lineitem,partsupp,supplier
tpch_3|FIVM|tpch_unordered1||lineitem,partsupp,supplier:Q1b | CustomHash800000, 1000, 2 | 9179 | 1753 | 5579862 | suppkey,partkey,l_quantity,ps_availqty,ps_supplycost,s_name | lineitem,partsupp,supplier
tpch_3|FIVM|tpch_unordered1||lineitem,partsupp,supplier:Q1b | CustomHash800000, 1000, 2 | 8969 | 1760 | 5579862 | suppkey,partkey,l_quantity,ps_availqty,ps_supplycost,s_name | lineitem,partsupp,supplier
tpch_3|FIVM|tpch_unordered1||lineitem,partsupp,supplier:Q1b | CustomHash800000, 1000, 2 | 9200 | 1743 | 5579862 | suppkey,partkey,l_quantity,ps_availqty,ps_supplycost,s_name | lineitem,partsupp,supplier
tpch_3|FIVM|tpch_unordered1||lineitem,partsupp,supplier:Q1b | CustomHash800000, 1000, 2 | 8971 | 1753 | 5579862 | suppkey,partkey,l_quantity,ps_availqty,ps_supplycost,s_name | lineitem,partsupp,supplier
tpch_3|FIVM|tpch_unordered1||partsupp,lineitem,supplier:Q2 | CustomHash800000, 1000, 2 | 9680 | 1725 | 5579862 | suppkey,partkey,ps_availqty,ps_supplycost,l_quantity,s_name | partsupp,lineitem,supplier
tpch_3|FIVM|tpch_unordered1||partsupp,lineitem,supplier:Q2 | CustomHash800000, 1000, 2 | 9849 | 1762 | 5579862 | suppkey,partkey,ps_availqty,ps_supplycost,l_quantity,s_name | partsupp,lineitem,supplier
tpch_3|FIVM|tpch_unordered1||partsupp,lineitem,supplier:Q2 | CustomHash800000, 1000, 2 | 9894 | 1802 | 5579862 | suppkey,partkey,ps_availqty,ps_supplycost,l_quantity,s_name | partsupp,lineitem,supplier
tpch_3|FIVM|tpch_unordered1||partsupp,lineitem,supplier:Q2 | CustomHash800000, 1000, 2 | 9793 | 1798 | 5579862 | suppkey,partkey,ps_availqty,ps_supplycost,l_quantity,s_name | partsupp,lineitem,supplier
tpch_3|FIVM|tpch_unordered1||partsupp,lineitem,supplier:Q2 | CustomHash800000, 1000, 2 | 9851 | 1781 | 5579862 | suppkey,partkey,ps_availqty,ps_supplycost,l_quantity,s_name | partsupp,lineitem,supplier
