retailer_1|FIVM|retailer_unordered||Inventory,Item,Weather,Location:Q1a | CustomHash160000, 6000, 2 | 200592 | 30097 | 84055817 | locn,dateid,ksn,category,rain,zip | Inventory,Item,Weather,Location
retailer_4|FIVM|retailer_unordered||Item,Inventory:Q2 | CustomHash100000, 6000, 2 | 39312 | 198 | 1731231 | ksn,prize,category,locn | Item,Inventory
retailer_4|FIVM|retailer_unordered||Item,Inventory:Q2 | CustomHash100000, 6000, 2 | 39341 | 198 | 1731231 | ksn,prize,category,locn | Item,Inventory
retailer_4|FIVM|retailer_unordered||Item,Inventory:Q2 | CustomHash100000, 6000, 2 | 39238 | 198 | 1731231 | ksn,prize,category,locn | Item,Inventory
retailer_4|FIVM|retailer_unordered||Item,Inventory:Q2 | CustomHash100000, 6000, 2 | 39280 | 198 | 1731231 | ksn,prize,category,locn | Item,Inventory
retailer_4|FIVM|retailer_unordered||Item,Inventory:Q2 | CustomHash100000, 6000, 2 | 39303 | 198 | 1731231 | ksn,prize,category,locn | Item,Inventory
retailer_4|FIVM|retailer_unordered||Item,Inventory:Q2 | CustomHash100000, 6000, 2 | 39289 | 199 | 1731231 | ksn,prize,category,locn | Item,Inventory
retailer_4|FIVM|retailer_unordered||Item,Inventory:Q2 | CustomHash100000, 6000, 2 | 39299 | 198 | 1731231 | ksn,prize,category,locn | Item,Inventory
retailer_4|FIVM|retailer_unordered||Item,Inventory:Q2 | CustomHash100000, 6000, 2 | 39274 | 198 | 1731231 | ksn,prize,category,locn | Item,Inventory
retailer_4|FIVM|retailer_unordered||Item,Inventory:Q2 | CustomHash100000, 6000, 2 | 39301 | 198 | 1731231 | ksn,prize,category,locn | Item,Inventory
retailer_4|FIVM|retailer_unordered||Item,Inventory:Q2 | CustomHash100000, 6000, 2 | 39253 | 199 | 1731231 | ksn,prize,category,locn | Item,Inventory
retailer_5|FIVM|retailer_unordered||Inventory,Item,Weather,Location:Q1a | CustomHash160000, 6000, 2 | 192323 | 12571 | 84055817 | locn,dateid,ksn | Inventory,Item,Weather,Location
retailer_5|FIVM|retailer_unordered||Inventory,Item,Weather,Location:Q1a | CustomHash160000, 6000, 2 | 201845 | 12067 | 84055817 | locn,dateid,ksn | Inventory,Item,Weather,Location
retailer_5|FIVM|retailer_unordered||Inventory,Item,Weather,Location:Q1a | CustomHash160000, 6000, 2 | 200234 | 11945 | 84055817 | locn,dateid,ksn | Inventory,Item,Weather,Location
retailer_5|FIVM|retailer_unordered||Inventory,Item,Weather,Location:Q1a | CustomHash160000, 6000, 2 | 204396 | 11990 | 84055817 | locn,dateid,ksn | Inventory,Item,Weather,Location
retailer_5|FIVM|retailer_unordered||Inventory,Item,Weather,Location:Q1a | CustomHash160000, 6000, 2 | 201696 | 11793 | 84055817 | locn,dateid,ksn | Inventory,Item,Weather,Location
retailer_5|FIVM|retailer_unordered||Inventory,Item,Weather,Location:Q1a | CustomHash160000, 6000, 2 | 195755 | 11701 | 84055817 | locn,dateid,ksn | Inventory,Item,Weather,Location
retailer_5|FIVM|retailer_unordered||Inventory,Item,Weather,Location:Q1a | CustomHash160000, 6000, 2 | 194141 | 11714 | 84055817 | locn,dateid,ksn | Inventory,Item,Weather,Location
retailer_5|FIVM|retailer_unordered||Inventory,Item,Weather,Location:Q1a | CustomHash160000, 6000, 2 | 188114 | 11641 | 84055817 | locn,dateid,ksn | Inventory,Item,Weather,Location
retailer_5|FIVM|retailer_unordered||Inventory,Item,Weather,Location:Q1a | CustomHash160000, 6000, 2 | 188679 | 11387 | 84055817 | locn,dateid,ksn | Inventory,Item,Weather,Location
retailer_5|FIVM|retailer_unordered||Inventory,Item,Weather,Location:Q1a | CustomHash160000, 6000, 2 | 193147 | 11369 | 84055817 | locn,dateid,ksn | Inventory,Item,Weather,Location
retailer_5|FIVM|retailer_unordered||Inventory,Weather,Location,Item:Q1b | CustomHash160000, 6000, 2 | 191816 | 14011 | 84055817 | ksn,locn,dateid | Inventory,Weather,Location,Item
retailer_5|FIVM|retailer_unordered||Inventory,Weather,Location,Item:Q1b | CustomHash160000, 6000, 2 | 208467 | 13398 | 84055817 | ksn,locn,dateid | Inventory,Weather,Location,Item
retailer_5|FIVM|retailer_unordered||Inventory,Weather,Location,Item:Q1b | CustomHash160000, 6000, 2 | 208924 | 13141 | 84055817 | ksn,locn,dateid | Inventory,Weather,Location,Item
retailer_5|FIVM|retailer_unordered||Inventory,Weather,Location,Item:Q1b | CustomHash160000, 6000, 2 | 206587 | 13094 | 84055817 | ksn,locn,dateid | Inventory,Weather,Location,Item
retailer_5|FIVM|retailer_unordered||Inventory,Weather,Location,Item:Q1b | CustomHash160000, 6000, 2 | 202539 | 13092 | 84055817 | ksn,locn,dateid | Inventory,Weather,Location,Item
retailer_5|FIVM|retailer_unordered||Inventory,Weather,Location,Item:Q1b | CustomHash160000, 6000, 2 | 203996 | 13022 | 84055817 | ksn,locn,dateid | Inventory,Weather,Location,Item
retailer_5|FIVM|retailer_unordered||Inventory,Weather,Location,Item:Q1b | CustomHash160000, 6000, 2 | 202252 | 12957 | 84055817 | ksn,locn,dateid | Inventory,Weather,Location,Item
retailer_5|FIVM|retailer_unordered||Inventory,Weather,Location,Item:Q1b | CustomHash160000, 6000, 2 | 203317 | 12808 | 84055817 | ksn,locn,dateid | Inventory,Weather,Location,Item
retailer_5|FIVM|retailer_unordered||Inventory,Weather,Location,Item:Q1b | CustomHash160000, 6000, 2 | 197799 | 12607 | 84055817 | ksn,locn,dateid | Inventory,Weather,Location,Item
retailer_5|FIVM|retailer_unordered||Inventory,Weather,Location,Item:Q1b | CustomHash160000, 6000, 2 | 195754 | 12547 | 84055817 | ksn,locn,dateid | Inventory,Weather,Location,Item
retailer_5|FIVM|retailer_unordered||Item,q2:Q1c | CustomHash160000, 6000, 2 | 53990 | 11513 | 84055817 | ksn,locn,dateid | Item,q2
retailer_5|FIVM|retailer_unordered||Item,q2:Q1c | CustomHash160000, 6000, 2 | 51298 | 11445 | 84055817 | ksn,locn,dateid | Item,q2
retailer_5|FIVM|retailer_unordered||Item,q2:Q1c | CustomHash160000, 6000, 2 | 51382 | 11451 | 84055817 | ksn,locn,dateid | Item,q2
retailer_5|FIVM|retailer_unordered||Item,q2:Q1c | CustomHash160000, 6000, 2 | 51320 | 11466 | 84055817 | ksn,locn,dateid | Item,q2
retailer_5|FIVM|retailer_unordered||Item,q2:Q1c | CustomHash160000, 6000, 2 | 51364 | 11461 | 84055817 | ksn,locn,dateid | Item,q2
retailer_5|FIVM|retailer_unordered||Item,q2:Q1c | CustomHash160000, 6000, 2 | 51355 | 11462 | 84055817 | ksn,locn,dateid | Item,q2
retailer_5|FIVM|retailer_unordered||Item,q2:Q1c | CustomHash160000, 6000, 2 | 51321 | 11464 | 84055817 | ksn,locn,dateid | Item,q2
retailer_5|FIVM|retailer_unordered||Item,q2:Q1c | CustomHash160000, 6000, 2 | 51343 | 11392 | 84055817 | ksn,locn,dateid | Item,q2
retailer_5|FIVM|retailer_unordered||Item,q2:Q1c | CustomHash160000, 6000, 2 | 51185 | 11395 | 84055817 | ksn,locn,dateid | Item,q2
retailer_5|FIVM|retailer_unordered||Item,q2:Q1c | CustomHash160000, 6000, 2 | 51176 | 11450 | 84055817 | ksn,locn,dateid | Item,q2
retailer_5|FIVM|retailer_unordered||Inventory,Weather,Location:Q2 | CustomHash160000, 6000, 2 | 164946 | 12513 | 84055817 | locn,dateid,ksn | Inventory,Weather,Location
retailer_5|FIVM|retailer_unordered||Inventory,Weather,Location:Q2 | CustomHash160000, 6000, 2 | 170922 | 12336 | 84055817 | locn,dateid,ksn | Inventory,Weather,Location
retailer_5|FIVM|retailer_unordered||Inventory,Weather,Location:Q2 | CustomHash160000, 6000, 2 | 170624 | 12356 | 84055817 | locn,dateid,ksn | Inventory,Weather,Location
retailer_5|FIVM|retailer_unordered||Inventory,Weather,Location:Q2 | CustomHash160000, 6000, 2 | 165377 | 12337 | 84055817 | locn,dateid,ksn | Inventory,Weather,Location
retailer_5|FIVM|retailer_unordered||Inventory,Weather,Location:Q2 | CustomHash160000, 6000, 2 | 163730 | 11992 | 84055817 | locn,dateid,ksn | Inventory,Weather,Location
retailer_5|FIVM|retailer_unordered||Inventory,Weather,Location:Q2 | CustomHash160000, 6000, 2 | 160538 | 11780 | 84055817 | locn,dateid,ksn | Inventory,Weather,Location
retailer_5|FIVM|retailer_unordered||Inventory,Weather,Location:Q2 | CustomHash160000, 6000, 2 | 159961 | 11517 | 84055817 | locn,dateid,ksn | Inventory,Weather,Location
retailer_5|FIVM|retailer_unordered||Inventory,Weather,Location:Q2 | CustomHash160000, 6000, 2 | 161497 | 11317 | 84055817 | locn,dateid,ksn | Inventory,Weather,Location
retailer_5|FIVM|retailer_unordered||Inventory,Weather,Location:Q2 | CustomHash160000, 6000, 2 | 152482 | 11133 | 84055817 | locn,dateid,ksn | Inventory,Weather,Location
retailer_5|FIVM|retailer_unordered||Inventory,Weather,Location:Q2 | CustomHash160000, 6000, 2 | 150986 | 11003 | 84055817 | locn,dateid,ksn | Inventory,Weather,Location
retailer_6|FIVM|retailer_unordered||Inventory,Weather,Location:Q2 | CustomHash160000, 6000, 2 | 163554 | 12499 | 84055817 | locn,dateid,ksn | Inventory,Weather,Location
retailer_6|FIVM|retailer_unordered||Inventory,Weather,Location:Q2 | CustomHash160000, 6000, 2 | 164624 | 12256 | 84055817 | locn,dateid,ksn | Inventory,Weather,Location
retailer_6|FIVM|retailer_unordered||Inventory,Weather,Location:Q2 | CustomHash160000, 6000, 2 | 162232 | 11954 | 84055817 | locn,dateid,ksn | Inventory,Weather,Location
retailer_6|FIVM|retailer_unordered||Inventory,Weather,Location:Q2 | CustomHash160000, 6000, 2 | 156244 | 11747 | 84055817 | locn,dateid,ksn | Inventory,Weather,Location
retailer_6|FIVM|retailer_unordered||Inventory,Weather,Location:Q2 | CustomHash160000, 6000, 2 | 155099 | 11444 | 84055817 | locn,dateid,ksn | Inventory,Weather,Location
retailer_6|FIVM|retailer_unordered||Inventory,Weather,Location:Q2 | CustomHash160000, 6000, 2 | 153766 | 11233 | 84055817 | locn,dateid,ksn | Inventory,Weather,Location
retailer_6|FIVM|retailer_unordered||Inventory,Weather,Location:Q2 | CustomHash160000, 6000, 2 | 148946 | 11056 | 84055817 | locn,dateid,ksn | Inventory,Weather,Location
retailer_6|FIVM|retailer_unordered||Inventory,Weather,Location:Q2 | CustomHash160000, 6000, 2 | 151973 | 10852 | 84055817 | locn,dateid,ksn | Inventory,Weather,Location
retailer_6|FIVM|retailer_unordered||Inventory,Weather,Location:Q2 | CustomHash160000, 6000, 2 | 145675 | 10739 | 84055817 | locn,dateid,ksn | Inventory,Weather,Location
retailer_6|FIVM|retailer_unordered||Inventory,Weather,Location:Q2 | CustomHash160000, 6000, 2 | 143894 | 10567 | 84055817 | locn,dateid,ksn | Inventory,Weather,Location
retailer_6|FIVM|retailer_unordered||Inventory,Weather,Location:Q2 | CustomHash160000, 6000, 2 | 231478 | 86279 | 84055817 | locn,dateid,ksn,inventoryunits,rain,snow,maxtemp,mintemp,meanwind,thunder,zip,rgn_cd,clim_zn_nbr,tot_area_sq_ft,sell_area_sq_ft,avghhi | Inventory,Weather,Location
retailer_6|FIVM|retailer_unordered||Inventory,Weather,Location:Q2 | CustomHash160000, 6000, 2 | 249079 | 91684 | 84055817 | locn,dateid,ksn,inventoryunits,rain,snow,maxtemp,mintemp,meanwind,thunder,zip,rgn_cd,clim_zn_nbr,tot_area_sq_ft,sell_area_sq_ft,avghhi | Inventory,Weather,Location
retailer_6|FIVM|retailer_unordered||Inventory,Weather,Location:Q2 | CustomHash160000, 6000, 2 | 251207 | 96762 | 84055817 | locn,dateid,ksn,inventoryunits,rain,snow,maxtemp,mintemp,meanwind,thunder,zip,rgn_cd,clim_zn_nbr,tot_area_sq_ft,sell_area_sq_ft,avghhi | Inventory,Weather,Location
retailer_6|FIVM|retailer_unordered||Inventory,Weather,Location:Q2 | CustomHash160000, 6000, 2 | 249383 | 97865 | 84055817 | locn,dateid,ksn,inventoryunits,rain,snow,maxtemp,mintemp,meanwind,thunder,zip,rgn_cd,clim_zn_nbr,tot_area_sq_ft,sell_area_sq_ft,avghhi | Inventory,Weather,Location
retailer_6|FIVM|retailer_unordered||Inventory,Weather,Location:Q2 | CustomHash160000, 6000, 2 | 247890 | 99630 | 84055817 | locn,dateid,ksn,inventoryunits,rain,snow,maxtemp,mintemp,meanwind,thunder,zip,rgn_cd,clim_zn_nbr,tot_area_sq_ft,sell_area_sq_ft,avghhi | Inventory,Weather,Location
retailer_6|FIVM|retailer_unordered||Inventory,Weather,Location:Q2 | CustomHash160000, 6000, 2 | 237912 | 99690 | 84055817 | locn,dateid,ksn,inventoryunits,rain,snow,maxtemp,mintemp,meanwind,thunder,zip,rgn_cd,clim_zn_nbr,tot_area_sq_ft,sell_area_sq_ft,avghhi | Inventory,Weather,Location
retailer_6|FIVM|retailer_unordered||Inventory,Weather,Location:Q2 | CustomHash160000, 6000, 2 | 232426 | 98277 | 84055817 | locn,dateid,ksn,inventoryunits,rain,snow,maxtemp,mintemp,meanwind,thunder,zip,rgn_cd,clim_zn_nbr,tot_area_sq_ft,sell_area_sq_ft,avghhi | Inventory,Weather,Location
retailer_6|FIVM|retailer_unordered||Inventory,Weather,Location:Q2 | CustomHash160000, 6000, 2 | 233185 | 98206 | 84055817 | locn,dateid,ksn,inventoryunits,rain,snow,maxtemp,mintemp,meanwind,thunder,zip,rgn_cd,clim_zn_nbr,tot_area_sq_ft,sell_area_sq_ft,avghhi | Inventory,Weather,Location
retailer_6|FIVM|retailer_unordered||Inventory,Weather,Location:Q2 | CustomHash160000, 6000, 2 | 226301 | 96316 | 84055817 | locn,dateid,ksn,inventoryunits,rain,snow,maxtemp,mintemp,meanwind,thunder,zip,rgn_cd,clim_zn_nbr,tot_area_sq_ft,sell_area_sq_ft,avghhi | Inventory,Weather,Location
retailer_6|FIVM|retailer_unordered||Inventory,Weather,Location:Q2 | CustomHash160000, 6000, 2 | 231436 | 94609 | 84055817 | locn,dateid,ksn,inventoryunits,rain,snow,maxtemp,mintemp,meanwind,thunder,zip,rgn_cd,clim_zn_nbr,tot_area_sq_ft,sell_area_sq_ft,avghhi | Inventory,Weather,Location
retailer_6|FIVM|retailer_unordered||Inventory,Weather,Location:Q2 | CustomHash160000, 6000, 2 | 230681 | 88208 | 84055817 | locn,dateid,ksn,inventoryunits,rain,snow,maxtemp,mintemp,meanwind,thunder,zip,rgn_cd,clim_zn_nbr,tot_area_sq_ft,sell_area_sq_ft,avghhi,supertargetdistance,supertargetdrivetime,targetdistance,targetdrivetime,walmartdistance,walmartdrivetime,walmartsupercenterdistance,walmartsupercenterdrivetime | Inventory,Weather,Location
retailer_6|FIVM|retailer_unordered||Inventory,Weather,Location:Q2 | CustomHash160000, 6000, 2 | 243097 | 95513 | 84055817 | locn,dateid,ksn,inventoryunits,rain,snow,maxtemp,mintemp,meanwind,thunder,zip,rgn_cd,clim_zn_nbr,tot_area_sq_ft,sell_area_sq_ft,avghhi,supertargetdistance,supertargetdrivetime,targetdistance,targetdrivetime,walmartdistance,walmartdrivetime,walmartsupercenterdistance,walmartsupercenterdrivetime | Inventory,Weather,Location
retailer_6|FIVM|retailer_unordered||Inventory,Weather,Location:Q2 | CustomHash160000, 6000, 2 | 247752 | 100246 | 84055817 | locn,dateid,ksn,inventoryunits,rain,snow,maxtemp,mintemp,meanwind,thunder,zip,rgn_cd,clim_zn_nbr,tot_area_sq_ft,sell_area_sq_ft,avghhi,supertargetdistance,supertargetdrivetime,targetdistance,targetdrivetime,walmartdistance,walmartdrivetime,walmartsupercenterdistance,walmartsupercenterdrivetime | Inventory,Weather,Location
retailer_6|FIVM|retailer_unordered||Inventory,Weather,Location:Q2 | CustomHash160000, 6000, 2 | 250006 | 101726 | 84055817 | locn,dateid,ksn,inventoryunits,rain,snow,maxtemp,mintemp,meanwind,thunder,zip,rgn_cd,clim_zn_nbr,tot_area_sq_ft,sell_area_sq_ft,avghhi,supertargetdistance,supertargetdrivetime,targetdistance,targetdrivetime,walmartdistance,walmartdrivetime,walmartsupercenterdistance,walmartsupercenterdrivetime | Inventory,Weather,Location
retailer_6|FIVM|retailer_unordered||Inventory,Weather,Location:Q2 | CustomHash160000, 6000, 2 | 247468 | 103102 | 84055817 | locn,dateid,ksn,inventoryunits,rain,snow,maxtemp,mintemp,meanwind,thunder,zip,rgn_cd,clim_zn_nbr,tot_area_sq_ft,sell_area_sq_ft,avghhi,supertargetdistance,supertargetdrivetime,targetdistance,targetdrivetime,walmartdistance,walmartdrivetime,walmartsupercenterdistance,walmartsupercenterdrivetime | Inventory,Weather,Location
retailer_6|FIVM|retailer_unordered||Inventory,Weather,Location:Q2 | CustomHash160000, 6000, 2 | 234873 | 102948 | 84055817 | locn,dateid,ksn,inventoryunits,rain,snow,maxtemp,mintemp,meanwind,thunder,zip,rgn_cd,clim_zn_nbr,tot_area_sq_ft,sell_area_sq_ft,avghhi,supertargetdistance,supertargetdrivetime,targetdistance,targetdrivetime,walmartdistance,walmartdrivetime,walmartsupercenterdistance,walmartsupercenterdrivetime | Inventory,Weather,Location
retailer_6|FIVM|retailer_unordered||Inventory,Weather,Location:Q2 | CustomHash160000, 6000, 2 | 236170 | 102401 | 84055817 | locn,dateid,ksn,inventoryunits,rain,snow,maxtemp,mintemp,meanwind,thunder,zip,rgn_cd,clim_zn_nbr,tot_area_sq_ft,sell_area_sq_ft,avghhi,supertargetdistance,supertargetdrivetime,targetdistance,targetdrivetime,walmartdistance,walmartdrivetime,walmartsupercenterdistance,walmartsupercenterdrivetime | Inventory,Weather,Location
retailer_6|FIVM|retailer_unordered||Inventory,Weather,Location:Q2 | CustomHash160000, 6000, 2 | 231601 | 100989 | 84055817 | locn,dateid,ksn,inventoryunits,rain,snow,maxtemp,mintemp,meanwind,thunder,zip,rgn_cd,clim_zn_nbr,tot_area_sq_ft,sell_area_sq_ft,avghhi,supertargetdistance,supertargetdrivetime,targetdistance,targetdrivetime,walmartdistance,walmartdrivetime,walmartsupercenterdistance,walmartsupercenterdrivetime | Inventory,Weather,Location
retailer_6|FIVM|retailer_unordered||Inventory,Weather,Location:Q2 | CustomHash160000, 6000, 2 | 229039 | 100878 | 84055817 | locn,dateid,ksn,inventoryunits,rain,snow,maxtemp,mintemp,meanwind,thunder,zip,rgn_cd,clim_zn_nbr,tot_area_sq_ft,sell_area_sq_ft,avghhi,supertargetdistance,supertargetdrivetime,targetdistance,targetdrivetime,walmartdistance,walmartdrivetime,walmartsupercenterdistance,walmartsupercenterdrivetime | Inventory,Weather,Location
retailer_6|FIVM|retailer_unordered||Inventory,Weather,Location:Q2 | CustomHash160000, 6000, 2 | 228513 | 100145 | 84055817 | locn,dateid,ksn,inventoryunits,rain,snow,maxtemp,mintemp,meanwind,thunder,zip,rgn_cd,clim_zn_nbr,tot_area_sq_ft,sell_area_sq_ft,avghhi,supertargetdistance,supertargetdrivetime,targetdistance,targetdrivetime,walmartdistance,walmartdrivetime,walmartsupercenterdistance,walmartsupercenterdrivetime | Inventory,Weather,Location
retailer_6|FIVM|retailer_unordered||Inventory,Weather,Location:Q2 | CustomHash160000, 6000, 2 | 230380 | 80132 | 84055817 | locn,dateid,ksn,inventoryunits,rain,snow,maxtemp,mintemp | Inventory,Weather,Location
retailer_6|FIVM|retailer_unordered||Inventory,Weather,Location:Q2 | CustomHash160000, 6000, 2 | 249292 | 88142 | 84055817 | locn,dateid,ksn,inventoryunits,rain,snow,maxtemp,mintemp | Inventory,Weather,Location
retailer_6|FIVM|retailer_unordered||Inventory,Weather,Location:Q2 | CustomHash160000, 6000, 2 | 249200 | 92744 | 84055817 | locn,dateid,ksn,inventoryunits,rain,snow,maxtemp,mintemp | Inventory,Weather,Location
retailer_6|FIVM|retailer_unordered||Inventory,Weather,Location:Q2 | CustomHash160000, 6000, 2 | 242838 | 93095 | 84055817 | locn,dateid,ksn,inventoryunits,rain,snow,maxtemp,mintemp | Inventory,Weather,Location
retailer_6|FIVM|retailer_unordered||Inventory,Weather,Location:Q2 | CustomHash160000, 6000, 2 | 247152 | 95406 | 84055817 | locn,dateid,ksn,inventoryunits,rain,snow,maxtemp,mintemp | Inventory,Weather,Location
retailer_6|FIVM|retailer_unordered||Inventory,Weather,Location:Q2 | CustomHash160000, 6000, 2 | 243058 | 95409 | 84055817 | locn,dateid,ksn,inventoryunits,rain,snow,maxtemp,mintemp | Inventory,Weather,Location
retailer_6|FIVM|retailer_unordered||Inventory,Weather,Location:Q2 | CustomHash160000, 6000, 2 | 236360 | 95014 | 84055817 | locn,dateid,ksn,inventoryunits,rain,snow,maxtemp,mintemp | Inventory,Weather,Location
retailer_6|FIVM|retailer_unordered||Inventory,Weather,Location:Q2 | CustomHash160000, 6000, 2 | 234381 | 93940 | 84055817 | locn,dateid,ksn,inventoryunits,rain,snow,maxtemp,mintemp | Inventory,Weather,Location
retailer_6|FIVM|retailer_unordered||Inventory,Weather,Location:Q2 | CustomHash160000, 6000, 2 | 229470 | 93093 | 84055817 | locn,dateid,ksn,inventoryunits,rain,snow,maxtemp,mintemp | Inventory,Weather,Location
retailer_6|FIVM|retailer_unordered||Inventory,Weather,Location:Q2 | CustomHash160000, 6000, 2 | 231389 | 92851 | 84055817 | locn,dateid,ksn,inventoryunits,rain,snow,maxtemp,mintemp | Inventory,Weather,Location
retailer_6|FIVM|retailer_unordered||Inventory,Item,Weather,Location:Q1a | CustomHash160000, 6000, 2 | 192284 | 12574 | 84055817 | locn,dateid,ksn | Inventory,Item,Weather,Location
retailer_6|FIVM|retailer_unordered||Inventory,Item,Weather,Location:Q1a | CustomHash160000, 6000, 2 | 202113 | 12134 | 84055817 | locn,dateid,ksn | Inventory,Item,Weather,Location
retailer_6|FIVM|retailer_unordered||Inventory,Item,Weather,Location:Q1a | CustomHash160000, 6000, 2 | 199788 | 11912 | 84055817 | locn,dateid,ksn | Inventory,Item,Weather,Location
retailer_6|FIVM|retailer_unordered||Inventory,Item,Weather,Location:Q1a | CustomHash160000, 6000, 2 | 204123 | 11987 | 84055817 | locn,dateid,ksn | Inventory,Item,Weather,Location
retailer_6|FIVM|retailer_unordered||Inventory,Item,Weather,Location:Q1a | CustomHash160000, 6000, 2 | 202310 | 11828 | 84055817 | locn,dateid,ksn | Inventory,Item,Weather,Location
retailer_6|FIVM|retailer_unordered||Inventory,Item,Weather,Location:Q1a | CustomHash160000, 6000, 2 | 195819 | 11707 | 84055817 | locn,dateid,ksn | Inventory,Item,Weather,Location
retailer_6|FIVM|retailer_unordered||Inventory,Item,Weather,Location:Q1a | CustomHash160000, 6000, 2 | 194667 | 11755 | 84055817 | locn,dateid,ksn | Inventory,Item,Weather,Location
retailer_6|FIVM|retailer_unordered||Inventory,Item,Weather,Location:Q1a | CustomHash160000, 6000, 2 | 188065 | 11629 | 84055817 | locn,dateid,ksn | Inventory,Item,Weather,Location
retailer_6|FIVM|retailer_unordered||Inventory,Item,Weather,Location:Q1a | CustomHash160000, 6000, 2 | 188537 | 11433 | 84055817 | locn,dateid,ksn | Inventory,Item,Weather,Location
retailer_6|FIVM|retailer_unordered||Inventory,Item,Weather,Location:Q1a | CustomHash160000, 6000, 2 | 193287 | 11381 | 84055817 | locn,dateid,ksn | Inventory,Item,Weather,Location
retailer_7|FIVM|retailer_unordered||Inventory,Item,Weather,Location:Q1a | CustomHash160000, 6000, 2 | 189560 | 12536 | 84055817 | locn,dateid,ksn | Inventory,Item,Weather,Location
retailer_7|FIVM|retailer_unordered||Inventory,Item,Weather,Location:Q1a | CustomHash160000, 6000, 2 | 202197 | 12102 | 84055817 | locn,dateid,ksn | Inventory,Item,Weather,Location
retailer_7|FIVM|retailer_unordered||Inventory,Item,Weather,Location:Q1a | CustomHash160000, 6000, 2 | 200146 | 11938 | 84055817 | locn,dateid,ksn | Inventory,Item,Weather,Location
retailer_7|FIVM|retailer_unordered||Inventory,Item,Weather,Location:Q1a | CustomHash160000, 6000, 2 | 203709 | 12003 | 84055817 | locn,dateid,ksn | Inventory,Item,Weather,Location
retailer_7|FIVM|retailer_unordered||Inventory,Item,Weather,Location:Q1a | CustomHash160000, 6000, 2 | 202608 | 11877 | 84055817 | locn,dateid,ksn | Inventory,Item,Weather,Location
retailer_7|FIVM|retailer_unordered||Inventory,Item,Weather,Location:Q1a | CustomHash160000, 6000, 2 | 195940 | 11768 | 84055817 | locn,dateid,ksn | Inventory,Item,Weather,Location
retailer_7|FIVM|retailer_unordered||Inventory,Item,Weather,Location:Q1a | CustomHash160000, 6000, 2 | 194050 | 11777 | 84055817 | locn,dateid,ksn | Inventory,Item,Weather,Location
retailer_7|FIVM|retailer_unordered||Inventory,Item,Weather,Location:Q1a | CustomHash160000, 6000, 2 | 188386 | 11654 | 84055817 | locn,dateid,ksn | Inventory,Item,Weather,Location
retailer_7|FIVM|retailer_unordered||Inventory,Item,Weather,Location:Q1a | CustomHash160000, 6000, 2 | 189094 | 11442 | 84055817 | locn,dateid,ksn | Inventory,Item,Weather,Location
retailer_7|FIVM|retailer_unordered||Inventory,Item,Weather,Location:Q1a | CustomHash160000, 6000, 2 | 193568 | 11421 | 84055817 | locn,dateid,ksn | Inventory,Item,Weather,Location
retailer_7|FIVM|retailer_unordered||Inventory,Item,Weather,Location:Q1a | CustomHash160000, 6000, 2 | 244746 | 84319 | 84055817 | locn,dateid,ksn,inventoryunits,rain,snow,maxtemp,mintemp,meanwind,thunder,zip,rgn_cd,clim_zn_nbr,tot_area_sq_ft,sell_area_sq_ft,avghhi | Inventory,Item,Weather,Location
retailer_7|FIVM|retailer_unordered||Inventory,Item,Weather,Location:Q1a | CustomHash160000, 6000, 2 | 262973 | 92314 | 84055817 | locn,dateid,ksn,inventoryunits,rain,snow,maxtemp,mintemp,meanwind,thunder,zip,rgn_cd,clim_zn_nbr,tot_area_sq_ft,sell_area_sq_ft,avghhi | Inventory,Item,Weather,Location
retailer_7|FIVM|retailer_unordered||Inventory,Item,Weather,Location:Q1a | CustomHash160000, 6000, 2 | 264871 | 96261 | 84055817 | locn,dateid,ksn,inventoryunits,rain,snow,maxtemp,mintemp,meanwind,thunder,zip,rgn_cd,clim_zn_nbr,tot_area_sq_ft,sell_area_sq_ft,avghhi | Inventory,Item,Weather,Location
retailer_7|FIVM|retailer_unordered||Inventory,Item,Weather,Location:Q1a | CustomHash160000, 6000, 2 | 259976 | 98843 | 84055817 | locn,dateid,ksn,inventoryunits,rain,snow,maxtemp,mintemp,meanwind,thunder,zip,rgn_cd,clim_zn_nbr,tot_area_sq_ft,sell_area_sq_ft,avghhi | Inventory,Item,Weather,Location
retailer_7|FIVM|retailer_unordered||Inventory,Item,Weather,Location:Q1a | CustomHash160000, 6000, 2 | 261977 | 98995 | 84055817 | locn,dateid,ksn,inventoryunits,rain,snow,maxtemp,mintemp,meanwind,thunder,zip,rgn_cd,clim_zn_nbr,tot_area_sq_ft,sell_area_sq_ft,avghhi | Inventory,Item,Weather,Location
retailer_7|FIVM|retailer_unordered||Inventory,Item,Weather,Location:Q1a | CustomHash160000, 6000, 2 | 259878 | 98938 | 84055817 | locn,dateid,ksn,inventoryunits,rain,snow,maxtemp,mintemp,meanwind,thunder,zip,rgn_cd,clim_zn_nbr,tot_area_sq_ft,sell_area_sq_ft,avghhi | Inventory,Item,Weather,Location
retailer_7|FIVM|retailer_unordered||Inventory,Item,Weather,Location:Q1a | CustomHash160000, 6000, 2 | 247007 | 98306 | 84055817 | locn,dateid,ksn,inventoryunits,rain,snow,maxtemp,mintemp,meanwind,thunder,zip,rgn_cd,clim_zn_nbr,tot_area_sq_ft,sell_area_sq_ft,avghhi | Inventory,Item,Weather,Location
